totalHandlingTime, ServerName, requestNum, timeFinishedCalc, numToCalc, timeRequestReceived, timeStartedCalc, 
0.00056982, server4,78714,1537714079,18835,1537714079,1537714079, 
0.00033617, server4,78733,1537714079,86179,1537714079,1537714079, 
0.000215054, server4,78750,1537714079,33893,1537714079,1537714079, 
0.000372887, server2,78519,1537714080,55402,1537714080,1537714080, 
0.00039196, server1,78604,1537714080,94172,1537714080,1537714080, 
0.000349045, server3,78168,1537714080,53574,1537714080,1537714080, 
0.000366926, server3,78187,1537714081,20016,1537714081,1537714081, 
0.000332117, server0,79008,1537714081,95207,1537714081,1537714081, 
0.000284195, server1,78675,1537714081,50930,1537714081,1537714081, 
0.001134872, server2,78621,1537714081,74331,1537714081,1537714081, 
0.0003829, server2,78642,1537714082,56129,1537714082,1537714082, 
0.000275135, server3,78285,1537714082,73849,1537714082,1537714082, 
0.000301123, server4,78929,1537714082,82616,1537714082,1537714082, 
0.000736952, server4,78945,1537714083,85263,1537714083,1537714083, 
0.000387907, server0,79136,1537714083,43153,1537714083,1537714083, 
0.000721931, server2,78734,1537714083,96351,1537714083,1537714083, 
0.000355005, server0,79171,1537714084,44878,1537714084,1537714084, 
0.000265837, server0,79186,1537714084,70294,1537714084,1537714084, 
0.00031805, server2,78778,1537714084,46016,1537714084,1537714084, 
0.000985146, server2,78796,1537714084,77704,1537714084,1537714084, 
0.000389814, server0,79242,1537714085,39480,1537714085,1537714085, 
0.000257969, server3,78466,1537714085,72312,1537714085,1537714085, 
0.000314951, server1,78946,1537714086,39154,1537714086,1537714086, 
0.001125813, server1,78967,1537714086,95862,1537714086,1537714086, 
0.000217915, server2,78912,1537714086,45043,1537714086,1537714086, 
0.000506163, server1,79008,1537714087,68696,1537714087,1537714087, 
0.000271082, server3,78573,1537714087,84371,1537714087,1537714087, 
0.000286102, server0,79396,1537714087,11399,1537714087,1537714087, 
0.000179052, server0,79418,1537714088,50876,1537714088,1537714088, 
0.004477024, server2,79024,1537714091,61982,1537714091,1537714091, 
0.000257015, server0,79460,1537714091,33411,1537714091,1537714091, 
0.000896931, server4,79299,1537714091,26942,1537714091,1537714091, 
0.00040102, server1,79140,1537714091,92306,1537714091,1537714091, 
0.000350952, server2,79088,1537714092,26619,1537714092,1537714092, 
0.000429869, server2,79113,1537714092,71092,1537714092,1537714092, 
0.000407934, server2,79136,1537714093,76135,1537714093,1537714093, 
0.00030303, server3,78779,1537714093,61767,1537714093,1537714093, 
0.000473976, server0,79596,1537714093,71449,1537714093,1537714093, 
0.000240088, server3,78819,1537714094,12674,1537714094,1537714094, 
0.000447035, server1,79296,1537714094,91817,1537714094,1537714094, 
0.000309944, server4,79489,1537714094,54625,1537714094,1537714094, 
0.002009869, server2,79261,1537714095,81767,1537714095,1537714095, 
0.000212908, server2,79287,1537714095,48111,1537714095,1537714095, 
0.000276089, server3,78936,1537714096,15878,1537714096,1537714096, 
0.000247002, server0,79747,1537714096,32845,1537714096,1537714096, 
0.000217199, server1,79416,1537714096,75863,1537714096,1537714096, 
0.00026679, server4,79602,1537714096,60492,1537714096,1537714096, 
0.000251055, server3,78992,1537714097,35815,1537714097,1537714097, 
0.000377893, server1,79456,1537714097,87350,1537714097,1537714097, 
0.000185966, server4,79648,1537714097,51751,1537714097,1537714097, 
0.001128197, server0,79843,1537714097,52622,1537714097,1537714097, 
0.000319004, server3,79069,1537714098,38718,1537714098,1537714098, 
0.000405073, server2,79468,1537714098,49413,1537714098,1537714098, 
0.000287056, server2,79488,1537714099,15460,1537714099,1537714099, 
0.001181126, server3,79126,1537714099,69548,1537714099,1537714099, 
0.000483036, server1,79613,1537714099,38306,1537714099,1537714099, 
0.000322104, server4,79808,1537714100,25414,1537714100,1537714100, 
0.000310898, server3,79204,1537714100,43740,1537714100,1537714100, 
0.000319004, server1,79681,1537714101,56456,1537714101,1537714101, 
0.000355005, server0,80045,1537714101,94362,1537714101,1537714101, 
0.000461102, server0,80065,1537714101,51480,1537714101,1537714101, 
0.000313997, server0,60374,1537713745,71193,1537713745,1537713745, 
0.000258923, server3,59594,1537713746,13688,1537713746,1537713746, 
0.000192881, server2,59991,1537713746,20155,1537713746,1537713746, 
0.000189066, server0,60431,1537713746,88367,1537713746,1537713746, 
0.00048089, server3,59647,1537713747,23186,1537713747,1537713747, 
0.006778002, server1,60124,1537713747,56155,1537713747,1537713747, 
0.000349045, server1,60141,1537713747,11687,1537713747,1537713747, 
0.000292063, server1,60162,1537713748,42034,1537713748,1537713748, 
0.000264168, server4,60363,1537713748,65465,1537713748,1537713748, 
0.000351906, server3,59762,1537713749,98345,1537713749,1537713749, 
0.000366926, server1,60238,1537713749,17397,1537713749,1537713749, 
0.000394106, server3,59808,1537713749,77406,1537713749,1537713749, 
0.000262022, server4,60457,1537713750,23354,1537713750,1537713750, 
0.000539064, server0,60655,1537713750,32890,1537713750,1537713750, 
0.000264168, server3,59881,1537713751,31736,1537713751,1537713751, 
0.000208855, server3,59900,1537713751,41118,1537713751,1537713751, 
0.000340939, server3,59919,1537713751,80156,1537713751,1537713751, 
0.000334978, server0,60739,1537713752,49770,1537713752,1537713752, 
0.000494957, server0,60760,1537713752,60524,1537713752,1537713752, 
0.000257015, server0,60783,1537713752,83504,1537713752,1537713752, 
0.000231981, server1,60463,1537713753,60199,1537713753,1537713753, 
0.000394106, server2,60410,1537713753,58731,1537713753,1537713753, 
0.000286102, server4,60683,1537713754,23770,1537713754,1537713754, 
0.000358105, server0,60880,1537713754,86705,1537713754,1537713754, 
0.000416994, server2,60485,1537713754,45239,1537713754,1537713754, 
0.000408888, server0,60924,1537713755,78578,1537713755,1537713755, 
0.000758886, server0,60951,1537713755,14331,1537713755,1537713755, 
0.000364065, server3,60177,1537713756,17484,1537713756,1537713756, 
0.000289917, server3,60201,1537713756,93278,1537713756,1537713756, 
0.000524998, server0,61022,1537713756,69653,1537713756,1537713756, 
0.000352144, server3,60245,1537713757,85785,1537713757,1537713757, 
0.000360012, server2,60644,1537713757,15582,1537713757,1537713757, 
0.000524998, server4,60912,1537713758,79995,1537713758,1537713758, 
0.000463963, server1,60764,1537713758,22327,1537713758,1537713758, 
0.000416994, server3,60329,1537713758,30666,1537713758,1537713758, 
0.000525236, server0,61157,1537713759,26180,1537713759,1537713759, 
0.001017094, server1,60829,1537713759,91608,1537713759,1537713759, 
0.00032115, server2,60770,1537713759,35291,1537713759,1537713759, 
0.000339031, server0,61209,1537713760,70319,1537713760,1537713760, 
0.000319004, server2,60808,1537713760,96536,1537713760,1537713760, 
0.000323057, server1,60911,1537713761,69515,1537713761,1537713761, 
0.000280142, server0,61273,1537713761,14937,1537713761,1537713761, 
0.000336885, server4,61123,1537713761,29789,1537713761,1537713761, 
0.000320196, server3,60511,1537713761,36295,1537713761,1537713761, 
0.000303984, server0,61326,1537713762,39547,1537713762,1537713762, 
0.000309944, server4,61171,1537713762,55245,1537713762,1537713762, 
0.00029707, server1,61015,1537713762,71667,1537713762,1537713762, 
0.000301838, server0,61369,1537713762,49712,1537713762,1537713762, 
0.000339985, server3,60586,1537713763,49993,1537713763,1537713763, 
0.000317812, server2,60986,1537713763,68050,1537713763,1537713763, 
0.000313044, server1,61080,1537713763,51263,1537713763,1537713763, 
0.000217199, server0,61447,1537713764,90580,1537713764,1537713764, 
0.000299931, server3,60669,1537713764,73229,1537713764,1537713764, 
0.000310898, server0,61490,1537713765,89867,1537713765,1537713765, 
0.000276089, server0,61507,1537713765,72140,1537713765,1537713765, 
0.000347853, server1,61178,1537713765,13580,1537713765,1537713765, 
0.000437975, server1,61190,1537713765,15892,1537713765,1537713765, 
0.000333071, server4,61375,1537713766,29267,1537713766,1537713766, 
0.00028801, server4,61393,1537713766,36680,1537713766,1537713766, 
0.000169992, server0,61583,1537713766,28828,1537713766,1537713766, 
0.000282049, server0,61600,1537713766,58735,1537713766,1537713766, 
0.000174999, server3,60821,1537713767,69846,1537713767,1537713767, 
0.000351191, server1,61293,1537713767,72577,1537713767,1537713767, 
0.000598907, server3,60855,1537713767,62944,1537713767,1537713767, 
0.000458002, server1,61329,1537713768,27295,1537713768,1537713768, 
0.000287056, server2,61274,1537713768,17783,1537713768,1537713768, 
0.002661943, server1,61372,1537713768,38744,1537713768,1537713768, 
0.000265121, server0,61741,1537713769,12354,1537713769,1537713769, 
0.000334978, server2,61339,1537713769,16155,1537713769,1537713769, 
0.000539064, server3,60974,1537713769,44012,1537713769,1537713769, 
0.000504017, server2,61365,1537713770,30836,1537713770,1537713770, 
0.000324965, server3,61001,1537713770,98156,1537713770,1537713770, 
0.000365973, server3,61015,1537713770,23903,1537713770,1537713770, 
0.000510931, server4,61662,1537713771,55049,1537713771,1537713771, 
0.007380962, server0,61855,1537713771,53565,1537713771,1537713771, 
0.00028801, server4,61704,1537713771,34416,1537713771,1537713771, 
0.000267029, server0,61896,1537713772,51767,1537713772,1537713772, 
0.00028491, server4,61745,1537713772,73815,1537713772,1537713772, 
0.000203848, server3,61142,1537713772,49282,1537713772,1537713772, 
0.00032115, server4,61790,1537713773,38786,1537713773,1537713773, 
0.00022912, server0,61979,1537713773,63271,1537713773,1537713773, 
0.000309944, server0,62004,1537713774,11728,1537713774,1537713774, 
0.000423908, server4,61854,1537713774,89935,1537713774,1537713774, 
0.00061512, server1,61703,1537713774,80256,1537713774,1537713774, 
0.000509977, server1,61725,1537713775,75589,1537713775,1537713775, 
0.000379086, server3,61292,1537713775,68352,1537713775,1537713775, 
0.000363827, server0,62106,1537713775,39886,1537713775,1537713775, 
0.000283957, server1,61772,1537713776,80282,1537713776,1537713776, 
0.000525951, server1,61786,1537713776,96735,1537713776,1537713776, 
0.000395775, server2,61727,1537713776,55610,1537713776,1537713776, 
0.000351906, server3,61365,1537713776,82081,1537713776,1537713776, 
0.000226021, server1,61838,1537713777,38671,1537713777,1537713777, 
0.000379086, server4,62034,1537713777,62868,1537713777,1537713777, 
0.000466108, server2,61801,1537713777,65026,1537713777,1537713777, 
0.000364065, server4,62068,1537713778,82088,1537713778,1537713778, 
0.000421047, server4,62090,1537713778,53545,1537713778,1537713778, 
0.000191927, server2,61862,1537713779,37237,1537713779,1537713779, 
0.000437975, server0,62301,1537713779,91460,1537713779,1537713779, 
0.001199007, server1,61976,1537713779,74944,1537713779,1537713779, 
0.000597, server1,62002,1537713780,36341,1537713780,1537713780, 
0.000356197, server0,62375,1537713780,40470,1537713780,1537713780, 
0.000246048, server3,61597,1537713780,58670,1537713780,1537713780, 
0.000311136, server0,62414,1537713781,90904,1537713781,1537713781, 
0.000366926, server1,62085,1537713781,16867,1537713781,1537713781, 
0.000314951, server4,62278,1537713781,25165,1537713781,1537713781, 
0.000558853, server3,61662,1537713782,88540,1537713782,1537713782, 
0.000294924, server1,62136,1537713782,76893,1537713782,1537713782, 
0.00045085, server1,62160,1537713783,84385,1537713783,1537713783, 
0.000313997, server3,61729,1537713783,42766,1537713783,1537713783, 
0.000326872, server4,62377,1537713783,13575,1537713783,1537713783, 
0.001235008, server2,62145,1537713784,65043,1537713784,1537713784, 
0.000349045, server3,61789,1537713784,48184,1537713784,1537713784, 
0.00040102, server4,62435,1537713784,41726,1537713784,1537713784, 
0.000349045, server4,62448,1537713785,35767,1537713785,1537713785, 
0.000547886, server3,61839,1537713785,63472,1537713785,1537713785, 
0.000268936, server2,62237,1537713785,50014,1537713785,1537713785, 
0.000241995, server3,61879,1537713786,34366,1537713786,1537713786, 
0.000212193, server4,62523,1537713786,92990,1537713786,1537713786, 
0.000427008, server1,62369,1537713786,53400,1537713786,1537713786, 
0.000337839, server0,62735,1537713787,73937,1537713787,1537713787, 
0.000302076, server2,62335,1537713787,36572,1537713787,1537713787, 
0.000222921, server0,62786,1537713788,32206,1537713788,1537713788, 
0.000339031, server2,62389,1537713788,20107,1537713788,1537713788, 
0.000350952, server0,62829,1537713788,95051,1537713788,1537713788, 
0.000485897, server3,62049,1537713789,17534,1537713789,1537713789, 
0.000362873, server0,62876,1537713789,65151,1537713789,1537713789, 
0.000344992, server3,62097,1537713790,86546,1537713790,1537713790, 
0.000535965, server0,62914,1537713790,12206,1537713790,1537713790, 
0.000330925, server2,62514,1537713790,92762,1537713790,1537713790, 
0.000442982, server3,62156,1537713791,43550,1537713791,1537713791, 
0.000323057, server3,62174,1537713791,43800,1537713791,1537713791, 
0.000522852, server3,62193,1537713791,86268,1537713791,1537713791, 
0.000347853, server4,62846,1537713792,26440,1537713792,1537713792, 
0.00029397, server2,62622,1537713792,72197,1537713792,1537713792, 
0.000945091, server0,63063,1537713793,17307,1537713793,1537713793, 
0.000844955, server4,62912,1537713793,49908,1537713793,1537713793, 
0.000303984, server4,62936,1537713794,66603,1537713794,1537713794, 
0.000232935, server0,63131,1537713794,56947,1537713794,1537713794, 
0.000218868, server0,63149,1537713794,72713,1537713794,1537713794, 
0.000388145, server0,63168,1537713795,83091,1537713795,1537713795, 
0.001893044, server2,62765,1537713795,67977,1537713795,1537713795, 
0.000328064, server3,62403,1537713795,29077,1537713795,1537713795, 
0.000424147, server1,62880,1537713796,95950,1537713796,1537713796, 
0.000321865, server4,63076,1537713796,65277,1537713796,1537713796, 
0.000447035, server0,63267,1537713796,72648,1537713796,1537713796, 
0.000210047, server2,62870,1537713797,94050,1537713797,1537713797, 
0.000227213, server3,62511,1537713797,91019,1537713797,1537713797, 
0.000391006, server2,62917,1537713798,50416,1537713798,1537713798, 
0.000352144, server0,63362,1537713798,40652,1537713798,1537713798, 
0.000518084, server0,63381,1537713799,71967,1537713799,1537713799, 
0.000339985, server3,62603,1537713799,85848,1537713799,1537713799, 
0.000184059, server0,63421,1537713799,34411,1537713799,1537713799, 
0.000242949, server2,63013,1537713799,10750,1537713799,1537713799, 
0.000309229, server4,63282,1537713800,16741,1537713800,1537713800, 
0.000311852, server0,63474,1537713800,65668,1537713800,1537713800, 
0.000230074, server2,63073,1537713800,77414,1537713800,1537713800, 
0.000283003, server3,62717,1537713801,61308,1537713801,1537713801, 
0.000267029, server1,63195,1537713801,35614,1537713801,1537713801, 
0.000295877, server4,63392,1537713802,68607,1537713802,1537713802, 
0.000326157, server0,63585,1537713802,82589,1537713802,1537713802, 
0.00031805, server1,63258,1537713802,94637,1537713802,1537713802, 
0.000291824, server2,63205,1537713803,88323,1537713803,1537713803, 
0.000329971, server1,63310,1537713804,94470,1537713804,1537713804, 
0.000327826, server0,63678,1537713804,48044,1537713804,1537713804, 
0.000351906, server1,63358,1537713804,50036,1537713804,1537713804, 
0.000653028, server0,63725,1537713805,75089,1537713805,1537713805, 
0.000367165, server3,62943,1537713805,53137,1537713805,1537713805, 
0.000476122, server0,63760,1537713805,52335,1537713805,1537713805, 
0.000912905, server0,63778,1537713806,89620,1537713806,1537713806, 
0.000329971, server4,63626,1537713806,46596,1537713806,1537713806, 
0.000267029, server1,63467,1537713806,91094,1537713806,1537713806, 
0.000304937, server4,63657,1537713807,16343,1537713807,1537713807, 
0.000302076, server4,63676,1537713807,51954,1537713807,1537713807, 
0.000154018, server0,63874,1537713807,71093,1537713807,1537713807, 
0.000483036, server0,63894,1537713808,87570,1537713808,1537713808, 
0.000388861, server2,63491,1537713808,18919,1537713808,1537713808, 
0.000302076, server4,63762,1537713808,84114,1537713808,1537713808, 
0.000562906, server3,63155,1537713809,56685,1537713809,1537713809, 
0.00061202, server2,63552,1537713809,57751,1537713809,1537713809, 
0.000733137, server3,63200,1537713810,90857,1537713810,1537713810, 
0.000463009, server4,63856,1537713810,36853,1537713810,1537713810, 
0.000494957, server2,63630,1537713811,83404,1537713811,1537713811, 
0.000316858, server0,64077,1537713811,39727,1537713811,1537713811, 
0.000546932, server4,63928,1537713812,62115,1537713812,1537713812, 
0.000413895, server0,64118,1537713812,91975,1537713812,1537713812, 
0.000328064, server2,63710,1537713812,98565,1537713812,1537713812, 
0.000402927, server1,63809,1537713813,57539,1537713813,1537713813, 
0.000509977, server1,63835,1537713813,88838,1537713813,1537713813, 
0.000369072, server3,63403,1537713813,77701,1537713813,1537713813, 
0.000313997, server3,63428,1537713814,50037,1537713814,1537713814, 
0.000467062, server0,64249,1537713814,65062,1537713814,1537713814, 
0.000223875, server1,63924,1537713814,77644,1537713814,1537713814, 
0.000417948, server4,64119,1537713815,87277,1537713815,1537713815, 
0.001035929, server0,64313,1537713815,74494,1537713815,1537713815, 
0.000307083, server4,64159,1537713815,34851,1537713815,1537713815, 
0.000568151, server3,63552,1537713816,85184,1537713816,1537713816, 
0.002743006, server0,64376,1537713817,83289,1537713817,1537713817, 
0.000535011, server0,64399,1537713817,91439,1537713817,1537713817, 
0.000359058, server4,64254,1537713818,33345,1537713818,1537713818, 
0.000349045, server1,64103,1537713818,19726,1537713818,1537713818, 
0.000193119, server4,64303,1537713818,33522,1537713818,1537713818, 
0.000272989, server4,64322,1537713819,41647,1537713819,1537713819, 
0.000384092, server1,64169,1537713819,99867,1537713819,1537713819, 
0.000311136, server1,64186,1537713819,94213,1537713819,1537713819, 
0.000385046, server0,64551,1537713820,40912,1537713820,1537713820, 
0.000304937, server3,63770,1537713820,84873,1537713820,1537713820, 
0.00082016, server2,64165,1537713820,72425,1537713820,1537713820, 
0.000370026, server1,64265,1537713821,82178,1537713821,1537713821, 
0.000339031, server4,64458,1537713821,28746,1537713821,1537713821, 
0.000588179, server0,64654,1537713822,13494,1537713822,1537713822, 
0.001371861, server2,64248,1537713822,44707,1537713822,1537713822, 
0.000596046, server4,64516,1537713822,61828,1537713822,1537713822, 
0.000829935, server1,64364,1537713823,32304,1537713823,1537713823, 
0.000222921, server1,64389,1537713823,62498,1537713823,1537713823, 
0.00030899, server1,64414,1537713823,67078,1537713823,1537713823, 
0.000384808, server0,64782,1537713824,19143,1537713824,1537713824, 
0.000810862, server2,64390,1537713825,54864,1537713825,1537713825, 
0.000778913, server1,64490,1537713825,46272,1537713825,1537713825, 
0.000471115, server4,64685,1537713826,16545,1537713826,1537713826, 
0.000334978, server3,64080,1537713826,19415,1537713826,1537713826, 
0.000586033, server0,64899,1537713826,28448,1537713826,1537713826, 
0.000354052, server4,64750,1537713827,82895,1537713827,1537713827, 
0.00041604, server3,64143,1537713827,95318,1537713827,1537713827, 
0.000326872, server3,64163,1537713827,20528,1537713827,1537713827, 
0.000311852, server4,64809,1537713828,73176,1537713828,1537713828, 
0.001219034, server1,64647,1537713828,24772,1537713828,1537713828, 
0.000476837, server4,64834,1537713828,94808,1537713828,1537713828, 
0.000368118, server2,64595,1537713828,74953,1537713828,1537713828, 
0.000710011, server2,64609,1537713828,30631,1537713828,1537713828, 
0.000370979, server2,64625,1537713829,88770,1537713829,1537713829, 
0.000251055, server2,64643,1537713829,33293,1537713829,1537713829, 
0.000274181, server3,64285,1537713829,27077,1537713829,1537713829, 
0.000484943, server0,65103,1537713830,53713,1537713830,1537713830, 
0.000311136, server0,65125,1537713830,53370,1537713830,1537713830, 
0.000283003, server3,64347,1537713830,43526,1537713830,1537713830, 
0.000923872, server4,64989,1537713831,67934,1537713831,1537713831, 
0.000478029, server1,64828,1537713831,65448,1537713831,1537713831, 
0.001158953, server0,65188,1537713831,21294,1537713831,1537713831, 
0.004347086, server0,65212,1537713831,71963,1537713831,1537713831, 
0.000349998, server3,64438,1537713832,28103,1537713832,1537713832, 
0.000693083, server0,65262,1537713833,20830,1537713833,1537713833, 
0.000427008, server4,65114,1537713833,41481,1537713833,1537713833, 
0.000295877, server0,65307,1537713834,32885,1537713834,1537713834, 
0.000644922, server3,64530,1537713834,87956,1537713834,1537713834, 
0.000661135, server1,65008,1537713834,61149,1537713834,1537713834, 
0.000584126, server0,65367,1537713835,50436,1537713835,1537713835, 
0.000261068, server1,65038,1537713835,56700,1537713835,1537713835, 
0.000208139, server0,65407,1537713835,99308,1537713835,1537713835, 
0.000732183, server3,64629,1537713836,62843,1537713836,1537713836, 
0.000280857, server2,65026,1537713836,58327,1537713836,1537713836, 
0.000257969, server4,65295,1537713836,79382,1537713836,1537713836, 
0.000334978, server1,65142,1537713837,49145,1537713837,1537713837, 
0.000212193, server0,65512,1537713837,59806,1537713837,1537713837, 
0.000463009, server4,65363,1537713837,64008,1537713837,1537713837, 
0.000182152, server3,64756,1537713838,40874,1537713838,1537713838, 
0.000204086, server3,64781,1537713838,72976,1537713838,1537713838, 
0.000437975, server1,65253,1537713839,97980,1537713839,1537713839, 
0.000717163, server1,65275,1537713839,46671,1537713839,1537713839, 
0.000221014, server0,65640,1537713839,95963,1537713839,1537713839, 
0.000393152, server4,65488,1537713840,10852,1537713840,1537713840, 
0.000294924, server4,65502,1537713840,51800,1537713840,1537713840, 
0.000302076, server2,65264,1537713840,73175,1537713840,1537713840, 
0.002388954, server0,65702,1537713840,60253,1537713840,1537713840, 
0.000267982, server3,64921,1537713841,93732,1537713841,1537713841, 
0.000288963, server1,65397,1537713842,66137,1537713842,1537713842, 
0.000320911, server4,65596,1537713842,38594,1537713842,1537713842, 
0.001023054, server0,65783,1537713842,60387,1537713842,1537713842, 
0.001106977, server0,65801,1537713843,55196,1537713843,1537713843, 
0.000341892, server4,65652,1537713843,67256,1537713843,1537713843, 
0.000348091, server4,65673,1537713843,90235,1537713843,1537713843, 
0.000413895, server3,65065,1537713844,33556,1537713844,1537713844, 
0.000342131, server0,65888,1537713844,46597,1537713844,1537713844, 
0.000346899, server0,65907,1537713844,88506,1537713844,1537713844, 
0.000544071, server1,65575,1537713845,98584,1537713845,1537713845, 
0.00037694, server1,65595,1537713845,29566,1537713845,1537713845, 
0.000323057, server0,65963,1537713845,18216,1537713845,1537713845, 
0.000340939, server2,65566,1537713846,39008,1537713846,1537713846, 
0.000423908, server4,65840,1537713846,72768,1537713846,1537713846, 
0.000360966, server3,65240,1537713847,72039,1537713847,1537713847, 
0.000397921, server4,65892,1537713847,52062,1537713847,1537713847, 
0.000334978, server3,65281,1537713847,27378,1537713847,1537713847, 
0.00029707, server3,65296,1537713848,62626,1537713848,1537713848, 
0.000872135, server0,66110,1537713848,61578,1537713848,1537713848, 
0.000307083, server1,65786,1537713848,92265,1537713848,1537713848, 
0.000302792, server3,65352,1537713849,98652,1537713849,1537713849, 
0.000286102, server0,66180,1537713849,99606,1537713849,1537713849, 
0.000359058, server3,65391,1537713849,55125,1537713849,1537713849, 
0.000603199, server1,65864,1537713850,69336,1537713850,1537713850, 
0.000360966, server3,65426,1537713850,55975,1537713850,1537713850, 
0.00018692, server1,65904,1537713850,16110,1537713850,1537713850, 
0.00041008, server1,65927,1537713851,46968,1537713851,1537713851, 
0.000272989, server1,65946,1537713851,80362,1537713851,1537713851, 
0.00022006, server1,65967,1537713851,74674,1537713851,1537713851, 
0.000372887, server2,65918,1537713852,59021,1537713852,1537713852, 
0.000230074, server4,66187,1537713853,49756,1537713853,1537713853, 
0.000396967, server0,66379,1537713853,50945,1537713853,1537713853, 
0.000329018, server1,66050,1537713853,69320,1537713853,1537713853, 
0.00041914, server0,66411,1537713854,92858,1537713854,1537713854, 
0.000243902, server1,66087,1537713854,92841,1537713854,1537713854, 
0.000805855, server1,66103,1537713854,78905,1537713854,1537713854, 
0.000607014, server0,66471,1537713855,23190,1537713855,1537713855, 
0.001278877, server3,65690,1537713855,38909,1537713855,1537713855, 
0.000350952, server0,66508,1537713855,18874,1537713855,1537713855, 
0.00029397, server3,65729,1537713856,87810,1537713856,1537713856, 
0.000852108, server3,65746,1537713856,19288,1537713856,1537713856, 
0.000183105, server4,66386,1537713856,56488,1537713856,1537713856, 
0.000409126, server2,66150,1537713856,21992,1537713856,1537713856, 
0.000291824, server2,66165,1537713856,98106,1537713856,1537713856, 
0.033263206, server4,66433,1537713857,57176,1537713857,1537713857, 
0.000265121, server4,66459,1537713857,38787,1537713857,1537713857, 
0.000571966, server1,66306,1537713858,53156,1537713858,1537713858, 
0.000313044, server4,66503,1537713858,84901,1537713858,1537713858, 
0.000313044, server2,66275,1537713858,10748,1537713858,1537713858, 
0.000411034, server1,66369,1537713859,40709,1537713859,1537713859, 
0.000272036, server0,66734,1537713859,78358,1537713859,1537713859, 
0.00051403, server1,66407,1537713859,53664,1537713859,1537713859, 
0.000329018, server4,66608,1537713860,92450,1537713860,1537713860, 
0.000784874, server3,66005,1537713860,27991,1537713860,1537713860, 
0.000355959, server3,66027,1537713861,67769,1537713861,1537713861, 
0.000472069, server2,66419,1537713861,47125,1537713861,1537713861, 
0.003773928, server1,66517,1537713861,48991,1537713861,1537713861, 
0.00028491, server3,66083,1537713861,22941,1537713861,1537713861, 
0.00020504, server0,66904,1537713862,24580,1537713862,1537713862, 
0.000244856, server1,66573,1537713862,35316,1537713862,1537713862, 
0.000556946, server1,66591,1537713862,71797,1537713862,1537713862, 
0.000288963, server3,66160,1537713864,84442,1537713864,1537713864, 
0.000200033, server0,66979,1537713864,72899,1537713864,1537713864, 
0.000310183, server0,66997,1537713864,97656,1537713864,1537713864, 
0.000415087, server0,67017,1537713865,67489,1537713865,1537713865, 
0.000228882, server2,66617,1537713865,78799,1537713865,1537713865, 
0.000225067, server0,67065,1537713865,26441,1537713865,1537713865, 
0.000243902, server0,67089,1537713866,28685,1537713866,1537713866, 
0.000415087, server2,66690,1537713866,91665,1537713866,1537713866, 
0.000326157, server1,66788,1537713867,91396,1537713867,1537713867, 
0.000246048, server0,67159,1537713867,37939,1537713867,1537713867, 
0.000241041, server0,67177,1537713867,12874,1537713867,1537713867, 
0.000509024, server0,67191,1537713867,39547,1537713867,1537713867, 
0.000437021, server2,66794,1537713868,38660,1537713868,1537713868, 
0.000323057, server4,67060,1537713868,66269,1537713868,1537713868, 
0.000359058, server3,66457,1537713869,43677,1537713869,1537713869, 
0.000311136, server2,66855,1537713869,81312,1537713869,1537713869, 
0.000494957, server0,67298,1537713869,52184,1537713869,1537713869, 
0.000199795, server0,67317,1537713870,39130,1537713870,1537713870, 
0.000309944, server1,66992,1537713870,16472,1537713870,1537713870, 
0.000393152, server1,67014,1537713870,10323,1537713870,1537713870, 
0.000256062, server0,67376,1537713871,92871,1537713871,1537713871, 
0.000604868, server0,67393,1537713871,70207,1537713871,1537713871, 
0.000310898, server4,67239,1537713871,93938,1537713871,1537713871, 
0.00069499, server0,67433,1537713872,21627,1537713872,1537713872, 
0.000643015, server3,66652,1537713872,44630,1537713872,1537713872, 
0.000349045, server1,67128,1537713872,96793,1537713872,1537713872, 
0.000294209, server0,67496,1537713873,96531,1537713873,1537713873, 
0.000236034, server3,66721,1537713873,44045,1537713873,1537713873, 
0.000248194, server0,67544,1537713873,19071,1537713873,1537713873, 
0.000308037, server3,66762,1537713874,52916,1537713874,1537713874, 
0.000273943, server4,67411,1537713874,74226,1537713874,1537713874, 
0.001042128, server3,66804,1537713874,27840,1537713874,1537713874, 
0.000358105, server4,67445,1537713875,19761,1537713875,1537713875, 
0.000808001, server0,67634,1537713876,86403,1537713876,1537713876, 
0.000213861, server3,66847,1537713876,12707,1537713876,1537713876, 
0.000192165, server4,67493,1537713876,79900,1537713876,1537713876, 
0.00019908, server3,66888,1537713877,80805,1537713877,1537713877, 
0.000243902, server4,67540,1537713877,27039,1537713877,1537713877, 
0.000334024, server3,66932,1537713877,65608,1537713877,1537713877, 
0.000384808, server3,66950,1537713878,97293,1537713878,1537713878, 
0.000207901, server2,67350,1537713878,40888,1537713878,1537713878, 
0.000385046, server2,67372,1537713878,49316,1537713878,1537713878, 
0.000329018, server3,67007,1537713879,92069,1537713879,1537713879, 
0.001847029, server3,67020,1537713879,28376,1537713879,1537713879, 
0.000311136, server3,67039,1537713879,70792,1537713879,1537713879, 
0.000426054, server4,67689,1537713880,54730,1537713880,1537713880, 
0.000316143, server0,67885,1537713880,13886,1537713880,1537713880, 
0.000248909, server0,67906,1537713880,80268,1537713880,1537713880, 
0.00022006, server0,67920,1537713881,91090,1537713881,1537713881, 
